[INFO] - 2021-07-27 15:29:05,727 - 20 tickers got from the DB
[INFO] - 2021-07-27 15:29:51,940 - 20 tickers got from the DB
[INFO] - 2021-07-27 15:29:51,940 - 20 tickers got from the DB
[INFO] - 2021-07-27 15:30:03,187 - 20 tickers got from the DB
[INFO] - 2021-07-27 15:30:03,187 - 20 tickers got from the DB
[INFO] - 2021-07-27 15:30:03,989 - The database is cleaned
[INFO] - 2021-07-27 15:30:03,989 - The database is cleaned
[INFO] - 2021-07-27 15:30:04,044 - 0 tickers got from the DB
[INFO] - 2021-07-27 15:30:04,044 - 0 tickers got from the DB
[INFO] - 2021-07-27 15:30:04,044 - All tickers are deleted from the DB
[INFO] - 2021-07-27 15:30:04,044 - All tickers are deleted from the DB
[INFO] - 2021-07-27 15:30:04,094 - 20 tickers inserted in DB
[INFO] - 2021-07-27 15:30:04,094 - 20 tickers inserted in DB
[INFO] - 2021-07-27 15:30:04,094 - 20 tickers got from the DB
[INFO] - 2021-07-27 15:30:04,094 - 20 tickers got from the DB
[INFO] - 2021-07-27 15:30:04,094 - Reading data from Yahoo Finance
[INFO] - 2021-07-27 15:30:04,094 - Reading data from Yahoo Finance
[INFO] - 2021-07-27 15:30:09,204 - YFinance data load call. Start date: 2016-08-22. Finish date: 2021-07-27
[INFO] - 2021-07-27 15:30:09,204 - YFinance data load call. Start date: 2016-08-22. Finish date: 2021-07-27
[INFO] - 2021-07-27 15:30:09,206 - Inserting data into the DB
[INFO] - 2021-07-27 15:30:09,206 - Inserting data into the DB
