[INFO] - 2021-07-22 07:26:42,898 - 12 tickers got from the DB
[INFO] - 2021-07-22 07:26:44,865 - 12 tickers got from the DB
[INFO] - 2021-07-22 07:26:44,865 - 12 tickers got from the DB
[INFO] - 2021-07-22 07:26:45,365 - The database is cleaned
[INFO] - 2021-07-22 07:26:45,365 - The database is cleaned
[INFO] - 2021-07-22 07:26:45,422 - 0 tickers got from the DB
[INFO] - 2021-07-22 07:26:45,422 - 0 tickers got from the DB
[INFO] - 2021-07-22 07:26:45,422 - All tickers are deleted from the DB
[INFO] - 2021-07-22 07:26:45,422 - All tickers are deleted from the DB
[INFO] - 2021-07-22 07:26:45,498 - 12 tickers inserted in DB
[INFO] - 2021-07-22 07:26:45,498 - 12 tickers inserted in DB
[INFO] - 2021-07-22 07:26:45,498 - 12 tickers got from the DB
[INFO] - 2021-07-22 07:26:45,498 - 12 tickers got from the DB
[INFO] - 2021-07-22 07:26:45,498 - Reading data from Yahoo Finance
[INFO] - 2021-07-22 07:26:45,498 - Reading data from Yahoo Finance
[INFO] - 2021-07-22 07:26:48,152 - YFinance data load call. Start date: 2016-08-17. Finish date: 2021-07-22
[INFO] - 2021-07-22 07:26:48,152 - YFinance data load call. Start date: 2016-08-17. Finish date: 2021-07-22
[INFO] - 2021-07-22 07:26:48,154 - Inserting data into the DB
[INFO] - 2021-07-22 07:26:48,154 - Inserting data into the DB
