[INFO] - 2021-08-09 18:35:15,093 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:35:34,539 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:35:34,539 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:35:34,639 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:35:34,639 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:35:34,639 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:35:34,896 - The database is cleaned
[INFO] - 2021-08-09 18:35:34,896 - The database is cleaned
[INFO] - 2021-08-09 18:35:34,896 - The database is cleaned
[INFO] - 2021-08-09 18:35:34,954 - 0 tickers got from the DB
[INFO] - 2021-08-09 18:35:34,954 - 0 tickers got from the DB
[INFO] - 2021-08-09 18:35:34,954 - 0 tickers got from the DB
[INFO] - 2021-08-09 18:35:34,954 - All tickers are deleted from the DB
[INFO] - 2021-08-09 18:35:34,954 - All tickers are deleted from the DB
[INFO] - 2021-08-09 18:35:34,954 - All tickers are deleted from the DB
[INFO] - 2021-08-09 18:35:35,003 - 1 tickers inserted in DB
[INFO] - 2021-08-09 18:35:35,003 - 1 tickers inserted in DB
[INFO] - 2021-08-09 18:35:35,003 - 1 tickers inserted in DB
[INFO] - 2021-08-09 18:35:35,003 - 1 tickers got from the DB
[INFO] - 2021-08-09 18:35:35,003 - 1 tickers got from the DB
[INFO] - 2021-08-09 18:35:35,003 - 1 tickers got from the DB
[INFO] - 2021-08-09 18:35:35,003 - Reading data from Yahoo Finance
[INFO] - 2021-08-09 18:35:35,003 - Reading data from Yahoo Finance
[INFO] - 2021-08-09 18:35:35,003 - Reading data from Yahoo Finance
[INFO] - 2021-08-09 18:35:36,185 - YFinance data load call. Start date: 2016-09-04. Finish date: 2021-08-09
[INFO] - 2021-08-09 18:35:36,185 - YFinance data load call. Start date: 2016-09-04. Finish date: 2021-08-09
[INFO] - 2021-08-09 18:35:36,185 - YFinance data load call. Start date: 2016-09-04. Finish date: 2021-08-09
[INFO] - 2021-08-09 18:35:36,187 - Inserting data into the DB
[INFO] - 2021-08-09 18:35:36,187 - Inserting data into the DB
[INFO] - 2021-08-09 18:35:36,187 - Inserting data into the DB
[INFO] - 2021-08-09 18:35:36,413 - The database is cleaned
[INFO] - 2021-08-09 18:35:36,413 - The database is cleaned
[INFO] - 2021-08-09 18:35:36,413 - The database is cleaned
[INFO] - 2021-08-09 18:35:36,495 - 0 tickers got from the DB
[INFO] - 2021-08-09 18:35:36,495 - 0 tickers got from the DB
[INFO] - 2021-08-09 18:35:36,495 - 0 tickers got from the DB
[INFO] - 2021-08-09 18:35:36,495 - All tickers are deleted from the DB
[INFO] - 2021-08-09 18:35:36,495 - All tickers are deleted from the DB
[INFO] - 2021-08-09 18:35:36,495 - All tickers are deleted from the DB
[INFO] - 2021-08-09 18:35:36,570 - 14 tickers inserted in DB
[INFO] - 2021-08-09 18:35:36,570 - 14 tickers inserted in DB
[INFO] - 2021-08-09 18:35:36,570 - 14 tickers inserted in DB
[INFO] - 2021-08-09 18:35:36,570 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:35:36,570 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:35:36,570 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:35:36,570 - Reading data from Yahoo Finance
[INFO] - 2021-08-09 18:35:36,570 - Reading data from Yahoo Finance
[INFO] - 2021-08-09 18:35:36,570 - Reading data from Yahoo Finance
[INFO] - 2021-08-09 18:35:39,659 - YFinance data load call. Start date: 2016-09-04. Finish date: 2021-08-09
[INFO] - 2021-08-09 18:35:39,659 - YFinance data load call. Start date: 2016-09-04. Finish date: 2021-08-09
[INFO] - 2021-08-09 18:35:39,659 - YFinance data load call. Start date: 2016-09-04. Finish date: 2021-08-09
[INFO] - 2021-08-09 18:35:39,661 - Inserting data into the DB
[INFO] - 2021-08-09 18:35:39,661 - Inserting data into the DB
[INFO] - 2021-08-09 18:35:39,661 - Inserting data into the DB
[INFO] - 2021-08-09 18:37:56,717 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:37:56,717 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:37:56,717 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:37:57,029 - The database is cleaned
[INFO] - 2021-08-09 18:37:57,029 - The database is cleaned
[INFO] - 2021-08-09 18:37:57,029 - The database is cleaned
[INFO] - 2021-08-09 18:37:57,093 - 0 tickers got from the DB
[INFO] - 2021-08-09 18:37:57,093 - 0 tickers got from the DB
[INFO] - 2021-08-09 18:37:57,093 - 0 tickers got from the DB
[INFO] - 2021-08-09 18:37:57,093 - All tickers are deleted from the DB
