[INFO] - 2021-07-27 08:53:26,508 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:53:49,775 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:53:49,775 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:53:50,146 - The database is cleaned
[INFO] - 2021-07-27 08:53:50,146 - The database is cleaned
[INFO] - 2021-07-27 08:53:50,204 - 0 tickers got from the DB
[INFO] - 2021-07-27 08:53:50,204 - 0 tickers got from the DB
[INFO] - 2021-07-27 08:53:50,204 - All tickers are deleted from the DB
[INFO] - 2021-07-27 08:53:50,204 - All tickers are deleted from the DB
[INFO] - 2021-07-27 08:53:50,254 - 12 tickers inserted in DB
[INFO] - 2021-07-27 08:53:50,254 - 12 tickers inserted in DB
[INFO] - 2021-07-27 08:53:50,255 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:53:50,255 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:53:50,255 - Reading data from Yahoo Finance
[INFO] - 2021-07-27 08:53:50,255 - Reading data from Yahoo Finance
[INFO] - 2021-07-27 08:53:55,219 - YFinance data load call. Start date: 2016-08-22. Finish date: 2021-07-27
[INFO] - 2021-07-27 08:53:55,219 - YFinance data load call. Start date: 2016-08-22. Finish date: 2021-07-27
[INFO] - 2021-07-27 08:53:55,220 - Inserting data into the DB
[INFO] - 2021-07-27 08:53:55,220 - Inserting data into the DB
[INFO] - 2021-07-27 08:54:02,951 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:02,951 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:04,956 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:04,956 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:05,319 - The database is cleaned
[INFO] - 2021-07-27 08:54:05,319 - The database is cleaned
[INFO] - 2021-07-27 08:54:05,377 - 0 tickers got from the DB
[INFO] - 2021-07-27 08:54:05,377 - 0 tickers got from the DB
[INFO] - 2021-07-27 08:54:05,378 - All tickers are deleted from the DB
[INFO] - 2021-07-27 08:54:05,378 - All tickers are deleted from the DB
[INFO] - 2021-07-27 08:54:05,437 - 12 tickers inserted in DB
[INFO] - 2021-07-27 08:54:05,437 - 12 tickers inserted in DB
[INFO] - 2021-07-27 08:54:05,437 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:05,437 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:05,438 - Reading data from Yahoo Finance
[INFO] - 2021-07-27 08:54:05,438 - Reading data from Yahoo Finance
[INFO] - 2021-07-27 08:54:07,879 - YFinance data load call. Start date: 2016-08-22. Finish date: 2021-07-27
[INFO] - 2021-07-27 08:54:07,879 - YFinance data load call. Start date: 2016-08-22. Finish date: 2021-07-27
[INFO] - 2021-07-27 08:54:07,881 - Inserting data into the DB
[INFO] - 2021-07-27 08:54:07,881 - Inserting data into the DB
[INFO] - 2021-07-27 08:54:12,975 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:12,975 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:14,836 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:14,836 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:15,202 - The database is cleaned
[INFO] - 2021-07-27 08:54:15,202 - The database is cleaned
[INFO] - 2021-07-27 08:54:15,261 - 0 tickers got from the DB
[INFO] - 2021-07-27 08:54:15,261 - 0 tickers got from the DB
[INFO] - 2021-07-27 08:54:15,261 - All tickers are deleted from the DB
[INFO] - 2021-07-27 08:54:15,261 - All tickers are deleted from the DB
[INFO] - 2021-07-27 08:54:15,319 - 12 tickers inserted in DB
[INFO] - 2021-07-27 08:54:15,319 - 12 tickers inserted in DB
[INFO] - 2021-07-27 08:54:15,320 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:15,320 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:15,320 - Reading data from Yahoo Finance
[INFO] - 2021-07-27 08:54:15,320 - Reading data from Yahoo Finance
[INFO] - 2021-07-27 08:54:18,206 - YFinance data load call. Start date: 2016-08-22. Finish date: 2021-07-27
[INFO] - 2021-07-27 08:54:18,206 - YFinance data load call. Start date: 2016-08-22. Finish date: 2021-07-27
[INFO] - 2021-07-27 08:54:18,208 - Inserting data into the DB
[INFO] - 2021-07-27 08:54:18,208 - Inserting data into the DB
[INFO] - 2021-07-27 08:54:28,523 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:28,523 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:30,354 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:30,354 - 12 tickers got from the DB
[INFO] - 2021-07-27 08:54:30,745 - The database is cleaned
[INFO] - 2021-07-27 08:54:30,745 - The database is cleaned
[INFO] - 2021-07-27 08:54:30,801 - 0 tickers got from the DB
[INFO] - 2021-07-27 08:54:30,801 - 0 tickers got from the DB
[INFO] - 2021-07-27 08:54:30,801 - All tickers are deleted from the DB
