[INFO] - 2021-07-28 08:59:24,211 - 20 tickers got from the DB
[INFO] - 2021-07-28 08:59:49,574 - 20 tickers got from the DB
[INFO] - 2021-07-28 08:59:49,574 - 20 tickers got from the DB
[INFO] - 2021-07-28 08:59:49,818 - The database is cleaned
[INFO] - 2021-07-28 08:59:49,818 - The database is cleaned
[INFO] - 2021-07-28 08:59:49,892 - 0 tickers got from the DB
[INFO] - 2021-07-28 08:59:49,892 - 0 tickers got from the DB
[INFO] - 2021-07-28 08:59:49,892 - All tickers are deleted from the DB
[INFO] - 2021-07-28 08:59:49,892 - All tickers are deleted from the DB
[INFO] - 2021-07-28 08:59:49,941 - 12 tickers inserted in DB
[INFO] - 2021-07-28 08:59:49,941 - 12 tickers inserted in DB
[INFO] - 2021-07-28 08:59:49,941 - 12 tickers got from the DB
[INFO] - 2021-07-28 08:59:49,941 - 12 tickers got from the DB
[INFO] - 2021-07-28 08:59:49,942 - Reading data from Yahoo Finance
[INFO] - 2021-07-28 08:59:49,942 - Reading data from Yahoo Finance
[INFO] - 2021-07-28 08:59:51,667 - YFinance data load call. Start date: 2021-07-26. Finish date: 2021-07-28
[INFO] - 2021-07-28 08:59:51,667 - YFinance data load call. Start date: 2021-07-26. Finish date: 2021-07-28
[INFO] - 2021-07-28 08:59:51,668 - Inserting data into the DB
[INFO] - 2021-07-28 08:59:51,668 - Inserting data into the DB
