[INFO] - 2021-08-06 08:30:10,060 - 508 tickers got from the DB
[INFO] - 2021-08-06 08:30:42,944 - 508 tickers got from the DB
[INFO] - 2021-08-06 08:30:42,944 - 508 tickers got from the DB
[INFO] - 2021-08-06 08:30:47,335 - 508 tickers got from the DB
[INFO] - 2021-08-06 08:30:47,335 - 508 tickers got from the DB
[INFO] - 2021-08-06 08:30:47,335 - 508 tickers got from the DB
[INFO] - 2021-08-06 08:31:13,673 - 508 tickers got from the DB
[INFO] - 2021-08-06 08:31:13,673 - 508 tickers got from the DB
[INFO] - 2021-08-06 08:31:13,673 - 508 tickers got from the DB
[INFO] - 2021-08-06 08:31:13,792 - 508 tickers got from the DB
[INFO] - 2021-08-06 08:31:13,792 - 508 tickers got from the DB
[INFO] - 2021-08-06 08:31:13,792 - 508 tickers got from the DB
[INFO] - 2021-08-06 08:31:13,860 - The database is cleaned
[INFO] - 2021-08-06 08:31:13,860 - The database is cleaned
[INFO] - 2021-08-06 08:31:13,860 - The database is cleaned
[INFO] - 2021-08-06 08:31:13,926 - 0 tickers got from the DB
[INFO] - 2021-08-06 08:31:13,926 - 0 tickers got from the DB
[INFO] - 2021-08-06 08:31:13,926 - 0 tickers got from the DB
[INFO] - 2021-08-06 08:31:13,926 - All tickers are deleted from the DB
[INFO] - 2021-08-06 08:31:13,926 - All tickers are deleted from the DB
[INFO] - 2021-08-06 08:31:13,926 - All tickers are deleted from the DB
[INFO] - 2021-08-06 08:31:14,007 - 1 tickers inserted in DB
[INFO] - 2021-08-06 08:31:14,007 - 1 tickers inserted in DB
[INFO] - 2021-08-06 08:31:14,007 - 1 tickers inserted in DB
[INFO] - 2021-08-06 08:31:14,008 - 1 tickers got from the DB
[INFO] - 2021-08-06 08:31:14,008 - 1 tickers got from the DB
[INFO] - 2021-08-06 08:31:14,008 - 1 tickers got from the DB
[INFO] - 2021-08-06 08:31:14,008 - Reading data from Yahoo Finance
[INFO] - 2021-08-06 08:31:14,008 - Reading data from Yahoo Finance
[INFO] - 2021-08-06 08:31:14,008 - Reading data from Yahoo Finance
[INFO] - 2021-08-06 08:31:15,632 - YFinance data load call. Start date: 2016-09-01. Finish date: 2021-08-06
[INFO] - 2021-08-06 08:31:15,632 - YFinance data load call. Start date: 2016-09-01. Finish date: 2021-08-06
[INFO] - 2021-08-06 08:31:15,632 - YFinance data load call. Start date: 2016-09-01. Finish date: 2021-08-06
[INFO] - 2021-08-06 08:31:15,634 - Inserting data into the DB
[INFO] - 2021-08-06 08:31:15,634 - Inserting data into the DB
[INFO] - 2021-08-06 08:31:15,634 - Inserting data into the DB
[INFO] - 2021-08-06 08:31:15,862 - The database is cleaned
[INFO] - 2021-08-06 08:31:15,862 - The database is cleaned
[INFO] - 2021-08-06 08:31:15,862 - The database is cleaned
[INFO] - 2021-08-06 08:31:15,919 - 0 tickers got from the DB
[INFO] - 2021-08-06 08:31:15,919 - 0 tickers got from the DB
[INFO] - 2021-08-06 08:31:15,919 - 0 tickers got from the DB
[INFO] - 2021-08-06 08:31:15,920 - All tickers are deleted from the DB
[INFO] - 2021-08-06 08:31:15,920 - All tickers are deleted from the DB
[INFO] - 2021-08-06 08:31:15,920 - All tickers are deleted from the DB
[INFO] - 2021-08-06 08:31:15,976 - 13 tickers inserted in DB
[INFO] - 2021-08-06 08:31:15,976 - 13 tickers inserted in DB
[INFO] - 2021-08-06 08:31:15,976 - 13 tickers inserted in DB
[INFO] - 2021-08-06 08:31:15,976 - 13 tickers got from the DB
[INFO] - 2021-08-06 08:31:15,976 - 13 tickers got from the DB
[INFO] - 2021-08-06 08:31:15,976 - 13 tickers got from the DB
[INFO] - 2021-08-06 08:31:15,976 - Reading data from Yahoo Finance
[INFO] - 2021-08-06 08:31:15,976 - Reading data from Yahoo Finance
[INFO] - 2021-08-06 08:31:15,976 - Reading data from Yahoo Finance
[INFO] - 2021-08-06 08:31:18,584 - YFinance data load call. Start date: 2016-09-01. Finish date: 2021-08-06
[INFO] - 2021-08-06 08:31:18,584 - YFinance data load call. Start date: 2016-09-01. Finish date: 2021-08-06
[INFO] - 2021-08-06 08:31:18,584 - YFinance data load call. Start date: 2016-09-01. Finish date: 2021-08-06
[INFO] - 2021-08-06 08:31:18,586 - Inserting data into the DB
[INFO] - 2021-08-06 08:31:18,586 - Inserting data into the DB
[INFO] - 2021-08-06 08:31:18,586 - Inserting data into the DB
