[INFO] - 2021-07-21 14:10:27,064 - 12 tickers got from the DB
[INFO] - 2021-07-21 14:10:36,885 - 12 tickers got from the DB
[INFO] - 2021-07-21 14:10:36,885 - 12 tickers got from the DB
[INFO] - 2021-07-21 14:11:03,223 - 12 tickers got from the DB
[INFO] - 2021-07-21 14:11:03,223 - 12 tickers got from the DB
[INFO] - 2021-07-21 14:11:03,688 - The database is cleaned
[INFO] - 2021-07-21 14:11:03,688 - The database is cleaned
[INFO] - 2021-07-21 14:11:03,744 - 0 tickers got from the DB
[INFO] - 2021-07-21 14:11:03,744 - 0 tickers got from the DB
[INFO] - 2021-07-21 14:11:03,744 - All tickers are deleted from the DB
[INFO] - 2021-07-21 14:11:03,744 - All tickers are deleted from the DB
[INFO] - 2021-07-21 14:11:03,794 - 12 tickers inserted in DB
[INFO] - 2021-07-21 14:11:03,794 - 12 tickers inserted in DB
[INFO] - 2021-07-21 14:11:03,794 - 12 tickers got from the DB
[INFO] - 2021-07-21 14:11:03,794 - 12 tickers got from the DB
[INFO] - 2021-07-21 14:11:03,795 - Reading data from Yahoo Finance
[INFO] - 2021-07-21 14:11:03,795 - Reading data from Yahoo Finance
[INFO] - 2021-07-21 14:11:06,251 - YFinance data load call. Start date: 2016-08-16. Finish date: 2021-07-21
[INFO] - 2021-07-21 14:11:06,251 - YFinance data load call. Start date: 2016-08-16. Finish date: 2021-07-21
[INFO] - 2021-07-21 14:11:06,254 - Inserting data into the DB
[INFO] - 2021-07-21 14:11:06,254 - Inserting data into the DB
