[INFO] - 2021-08-02 18:11:12,859 - 32 tickers got from the DB
[INFO] - 2021-08-02 18:11:15,595 - 32 tickers got from the DB
[INFO] - 2021-08-02 18:11:15,595 - 32 tickers got from the DB
[INFO] - 2021-08-02 18:11:16,366 - The database is cleaned
[INFO] - 2021-08-02 18:11:16,366 - The database is cleaned
[INFO] - 2021-08-02 18:11:16,429 - 0 tickers got from the DB
[INFO] - 2021-08-02 18:11:16,429 - 0 tickers got from the DB
[INFO] - 2021-08-02 18:11:16,429 - All tickers are deleted from the DB
[INFO] - 2021-08-02 18:11:16,429 - All tickers are deleted from the DB
[INFO] - 2021-08-02 18:11:16,479 - 29 tickers inserted in DB
[INFO] - 2021-08-02 18:11:16,479 - 29 tickers inserted in DB
[INFO] - 2021-08-02 18:11:16,479 - 29 tickers got from the DB
[INFO] - 2021-08-02 18:11:16,479 - 29 tickers got from the DB
[INFO] - 2021-08-02 18:11:16,479 - Reading data from Yahoo Finance
[INFO] - 2021-08-02 18:11:16,479 - Reading data from Yahoo Finance
[INFO] - 2021-08-02 18:11:22,471 - YFinance data load call. Start date: 2016-08-28. Finish date: 2021-08-02
[INFO] - 2021-08-02 18:11:22,471 - YFinance data load call. Start date: 2016-08-28. Finish date: 2021-08-02
[INFO] - 2021-08-02 18:11:22,475 - Inserting data into the DB
[INFO] - 2021-08-02 18:11:22,475 - Inserting data into the DB
