[INFO] - 2021-07-31 08:06:34,696 - 507 tickers got from the DB
[INFO] - 2021-07-31 08:06:38,249 - 507 tickers got from the DB
[INFO] - 2021-07-31 08:06:38,249 - 507 tickers got from the DB
[INFO] - 2021-07-31 08:07:18,229 - 507 tickers got from the DB
[INFO] - 2021-07-31 08:07:18,229 - 507 tickers got from the DB
[INFO] - 2021-07-31 08:07:18,467 - The database is cleaned
[INFO] - 2021-07-31 08:07:18,467 - The database is cleaned
[INFO] - 2021-07-31 08:07:18,551 - 0 tickers got from the DB
[INFO] - 2021-07-31 08:07:18,551 - 0 tickers got from the DB
[INFO] - 2021-07-31 08:07:18,551 - All tickers are deleted from the DB
[INFO] - 2021-07-31 08:07:18,551 - All tickers are deleted from the DB
[INFO] - 2021-07-31 08:07:18,609 - 20 tickers inserted in DB
[INFO] - 2021-07-31 08:07:18,609 - 20 tickers inserted in DB
[INFO] - 2021-07-31 08:07:18,609 - 20 tickers got from the DB
[INFO] - 2021-07-31 08:07:18,609 - 20 tickers got from the DB
[INFO] - 2021-07-31 08:07:18,609 - Reading data from Yahoo Finance
[INFO] - 2021-07-31 08:07:18,609 - Reading data from Yahoo Finance
[INFO] - 2021-07-31 08:07:23,364 - YFinance data load call. Start date: 2016-08-26. Finish date: 2021-07-31
[INFO] - 2021-07-31 08:07:23,364 - YFinance data load call. Start date: 2016-08-26. Finish date: 2021-07-31
[INFO] - 2021-07-31 08:07:23,366 - Inserting data into the DB
[INFO] - 2021-07-31 08:07:23,366 - Inserting data into the DB
